title,price,image,details
Сотовый телефон Xiaomi Redmi 9 3/32GB зеленый,"
10530 сом
","https://www.kivano.kg/images/product/81313/1593950047_98793900.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-9-3-32gb-zelenyy
Сотовый телефон Samsung Galaxy S20 Ultra 5G 12/128GB (SM-G988B/DS) черный,"

 64860 сом
-5%

61550 сом
","https://www.kivano.kg/images/product/87201/1608716556_96285400.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-s20-ultra-5g-12-128gb-sm-g988b-ds-chernyy
Сотовый телефон Samsung Galaxy A72 (2021) 6/128GB (SM-A725F/DS) черный,"

 37100 сом
-2%

36510 сом
","https://www.kivano.kg/images/product/90529/1617185794_81539900.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a72-2021-6-128gb-sm-a725f-ds-chernyy
Сотовый телефон Samsung Galaxy S20 Ultra 5G 12/128GB (SM-G988B/DS) белый,"

 64860 сом
-5%

61550 сом
","https://www.kivano.kg/images/product/87202/1608716591_23277500.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-s20-ultra-5g-12-128gb-sm-g988b-ds-belyy
Сотовый телефон Samsung Galaxy S20 Ultra 5G 12/128GB (SM-G988B/DS) серый,"

 64860 сом
-5%

61550 сом
","https://www.kivano.kg/images/product/87203/1608716607_19511200.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-s20-ultra-5g-12-128gb-sm-g988b-ds-seryy
Сотовый телефон Samsung Galaxy A72 (2021) 6/128GB (SM-A725F/DS) лавандовый,"
36680 сом
","https://www.kivano.kg/images/product/90531/1617185856_22111400.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a72-2021-6-128gb-sm-a725f-ds-lavandovyy
Сотовый телефон Samsung Galaxy S20 Plus 5G 8/128GB (SM-G985F/DS) серый,"

 56370 сом
-6%

52890 сом
","https://www.kivano.kg/images/product/87204/1608717807_09181100.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-s20-plus-5g-8-128gb-sm-g985f-ds-seryy
Сотовый телефон Samsung Galaxy S20 Plus 5G 8/128GB (SM-G985F/DS) голубой,"

 56370 сом
-6%

52890 сом
","https://www.kivano.kg/images/product/87205/1608717877_80242800.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-s20-plus-5g-8-128gb-sm-g985f-ds-goluboy
Сотовый телефон Samsung Galaxy S20 Plus 5G 8/128GB (SM-G985F/DS) черный,"

 56370 сом
-6%

52890 сом
","https://www.kivano.kg/images/product/87206/1608717899_87992200.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-s20-plus-5g-8-128gb-sm-g985f-ds-chernyy
Сотовый телефон Xiaomi Redmi Note 8 Pro 6/128GB белый,"
18420 сом
","https://www.kivano.kg/images/product/72871/72871.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-8-pro-6-128gb-belyy
Сотовый телефон Samsung Galaxy S20 Plus 5G 8/128GB (SM-G985F/DS) красный,"

 56370 сом
-6%

52890 сом
","https://www.kivano.kg/images/product/87207/1608717916_89953500.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-s20-plus-5g-8-128gb-sm-g985f-ds-krasnyy
Сотовый телефон Xiaomi Redmi Note 10 4/128GB зеленый,"
18340 сом
","https://www.kivano.kg/images/product/90024/1615730152_34664600.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-10-4-128gb-zelenyy
Сотовый телефон Xiaomi Redmi Note 10 4/128GB серый,"
18340 сом
","https://www.kivano.kg/images/product/90025/1615730184_62604400.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-10-4-128gb-seryy
Сотовый телефон teXet TM-128 черный,"
1870 сом
","https://www.kivano.kg/images/product/41897/41897.jpg
",/product/view/sotovyy-telefon-texet-tm-128-chernyy
Сотовый телефон Xiaomi Redmi Note 8 Pro 6/128GB черный,"
18420 сом
","https://www.kivano.kg/images/product/73130/73130.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-8-pro-6-128gb-chernyy
Сотовый телефон Xiaomi Redmi Note 10 4/128GB белый,"
18340 сом
","https://www.kivano.kg/images/product/90026/1615730223_55462700.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-10-4-128gb-belyy
Сотовый телефон Xiaomi Redmi Note 8 4/64Gb белый,"
13240 сом
","https://www.kivano.kg/images/product/72875/72875.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-8-4-64gb-belyy
Сотовый телефон HTC Wildfire E 2/32Gb черный,"
8570 сом
","https://www.kivano.kg/images/product/90027/1615733523_33745100.jpg
",/product/view/sotovyy-telefon-htc-wildfire-e-2-32gb-chernyy
Сотовый телефон Xiaomi Poco X3 Pro 6/128GB черный,"

 21150 сом
-4%

20380 сом
","https://www.kivano.kg/images/product/91051/1618681561_14669700.jpg
",/product/view/sotovyy-telefon-xiaomi-poco-x3-pro-6-128gb-chernyy
Сотовый телефон Xiaomi Redmi Note 8 4/64Gb черный,"
13240 сом
","https://www.kivano.kg/images/product/72876/72876.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-8-4-64gb-chernyy
Сотовый телефон Xiaomi Mi 10T Pro 8/256GB космический черный,"
41430 сом
","https://www.kivano.kg/images/product/89004/1613550995_81231800.jpg
",/product/view/sotovyy-telefon-xiaomi-mi-10t-pro-8-256gb-kosmicheskiy-chernyy
Сотовый телефон HTC Wildfire E 2/32Gb золотой,"
8570 сом
","https://www.kivano.kg/images/product/90028/1615733526_10401900.jpg
",/product/view/sotovyy-telefon-htc-wildfire-e-2-32gb-zolotoy
Сотовый телефон Xiaomi Poco X3 Pro 6/128GB синий,"

 21150 сом
-4%

20380 сом
","https://www.kivano.kg/images/product/91052/1618681977_57581800.jpg
",/product/view/sotovyy-telefon-xiaomi-poco-x3-pro-6-128gb-siniy
Сотовый телефон Xiaomi Redmi Note 8 4/64Gb синий,"
13240 сом
","https://www.kivano.kg/images/product/72877/72877.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-8-4-64gb-siniy
Сотовый телефон Xiaomi Redmi Note 8 Pro 6/128GB синий,"
18420 сом
","https://www.kivano.kg/images/product/74925/1575390639_38398700.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-8-pro-6-128gb-siniy
Сотовый телефон HTC Wildfire E2 4/64Gb черный,"
11550 сом
","https://www.kivano.kg/images/product/90029/1615734456_46436000.jpg
",/product/view/sotovyy-telefon-htc-wildfire-e2-4-64gb-chernyy
Сотовый телефон Xiaomi Poco X3 Pro 6/128GB бронзовый,"

 21150 сом
-4%

20380 сом
","https://www.kivano.kg/images/product/91053/1618682117_17965400.jpg
",/product/view/sotovyy-telefon-xiaomi-poco-x3-pro-6-128gb-bronzovyy
Сотовый телефон HTC Wildfire E2 4/64Gb синий,"
11550 сом
","https://www.kivano.kg/images/product/90030/1615734495_48681000.jpg
",/product/view/sotovyy-telefon-htc-wildfire-e2-4-64gb-siniy
Сотовый телефон Meizu M10 2/32GB черный,"
9930 сом
","https://www.kivano.kg/images/product/90031/1615737550_56915500.jpg
",/product/view/sotovyy-telefon-meizu-m10-2-32gb-chernyy
Сотовый телефон Meizu M10 2/32GB синий,"
9930 сом
","https://www.kivano.kg/images/product/90032/1615737645_08628500.jpg
",/product/view/sotovyy-telefon-meizu-m10-2-32gb-siniy
Сотовый телефон Samsung Galaxy A32 (2021) 4/64GB (SM-A325F/DS) голубой,"
19100 сом
","https://www.kivano.kg/images/product/90288/1616444481_39141100.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a32-2021-4-64gb-sm-a325f-ds-goluboy
Сотовый телефон Xiaomi Redmi Note 10 Pro 6/128GB бронзовый,"

 26490 сом
-1%

26320 сом
","https://www.kivano.kg/images/product/91056/1618686822_60097300.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-10-pro-6-128gb-bronzovyy
Сотовый телефон Xiaomi Redmi 9C 4/128GB синий,"
11890 сом
","https://www.kivano.kg/images/product/95920/1628159108_01717700.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-9c-4-128gb-siniy
Сотовый телефон Inoi 281 черный,"
2290 сом
","https://www.kivano.kg/images/product/76721/1581337660_75163000.jpg
",/product/view/sotovyy-telefon-inoi-281-chernyy
Сотовый телефон Meizu M10 2/32GB красный,"
9930 сом
","https://www.kivano.kg/images/product/90033/1615737698_26785700.jpg
",/product/view/sotovyy-telefon-meizu-m10-2-32gb-krasnyy
Сотовый телефон Samsung Galaxy A32 (2021) 4/64GB (SM-A325F/DS) лавандовый,"
21050 сом
","https://www.kivano.kg/images/product/90289/1616444661_75937900.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a32-2021-4-64gb-sm-a325f-ds-lavandovyy
Сотовый телефон Nokia 105 (2019) черный,"
1950 сом
","https://www.kivano.kg/images/product/95921/1628175149_90717500.jpg
",/product/view/sotovyy-telefon-nokia-105-2019-chernyy
Сотовый телефон Meizu M10 3/32GB черный,"
10440 сом
","https://www.kivano.kg/images/product/90034/1615737953_84382600.jpg
",/product/view/sotovyy-telefon-meizu-m10-3-32gb-chernyy
Сотовый телефон Samsung Galaxy A32 (2021) 4/64GB (SM-A325F/DS) белый,"
19100 сом
","https://www.kivano.kg/images/product/90290/1616444763_33397700.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a32-2021-4-64gb-sm-a325f-ds-belyy
Сотовый телефон Xiaomi Redmi Note 10 Pro 8/128GB серый,"
28440 сом
","https://www.kivano.kg/images/product/91058/1618687168_96298000.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-10-pro-8-128gb-seryy
Сотовый телефон Nobby 230 синий,"
2380 сом
","https://www.kivano.kg/images/product/95922/1628175978_65996900.jpg
",/product/view/sotovyy-telefon-nobby-230-siniy
Сотовый телефон Meizu M10 3/32GB синий,"
10440 сом
","https://www.kivano.kg/images/product/90035/1615738105_96625700.jpg
",/product/view/sotovyy-telefon-meizu-m10-3-32gb-siniy
Сотовый телефон Xiaomi Redmi Note 10 Pro 8/128GB голубой,"
28440 сом
","https://www.kivano.kg/images/product/91059/1618687301_57639800.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-10-pro-8-128gb-goluboy
Сотовый телефон Itel it5615 синий,"
1780 сом
","https://www.kivano.kg/images/product/95923/1628177242_95474700.jpg
",/product/view/sotovyy-telefon-itel-it5615-siniy
Сотовый телефон Xiaomi Poco M3 4/128GB желтый,"

 15030 сом
-7%

13920 сом
","https://www.kivano.kg/images/product/88244/1612008908_59175000.jpg
",/product/view/sotovyy-telefon-xiaomi-poco-m3-4-128gb-zheltyy
Сотовый телефон Meizu M10 3/32GB красный,"
10440 сом
","https://www.kivano.kg/images/product/90036/1615738140_92462800.jpg
",/product/view/sotovyy-telefon-meizu-m10-3-32gb-krasnyy
Сотовый телефон Samsung Galaxy A02 (2021) 64GB (SM-A022F/DS) синий,"
10530 сом
","https://www.kivano.kg/images/product/91060/1618758172_37414800.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a02-2021-64gb-sm-a022f-ds-siniy
Сотовый телефон Itel it6320 серый,"
2120 сом
","https://www.kivano.kg/images/product/95924/1628178190_91818400.jpg
",/product/view/sotovyy-telefon-itel-it6320-seryy
Сотовый телефон Samsung Galaxy A32 (2021) 4/128GB (SM-A325F/DS) черный,"

 22160 сом
-4%

21320 сом
","https://www.kivano.kg/images/product/90037/1615747237_55786500.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a32-2021-4-128gb-sm-a325f-ds-chernyy
Сотовый телефон Itel it5312 черный,"
1780 сом
","https://www.kivano.kg/images/product/95925/1628184533_74592100.jpg
",/product/view/sotovyy-telefon-itel-it5312-chernyy
Сотовый телефон Philips Xenium E125,"
2380 сом
","https://www.kivano.kg/images/product/69814/69814.jpg
",/product/view/sotovyy-telefon-philips-xenium-e125
Сотовый телефон Samsung Galaxy A02 (2021) 64GB (SM-A022F/DS) красный,"
10530 сом
","https://www.kivano.kg/images/product/91062/1618758406_53453900.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a02-2021-64gb-sm-a022f-ds-krasnyy
Сотовый телефон Itel it5312 зеленый,"
1780 сом
","https://www.kivano.kg/images/product/95926/1628184606_43388700.jpg
",/product/view/sotovyy-telefon-itel-it5312-zelenyy
Сотовый телефон Philips Xenium E169,"
2800 сом
","https://www.kivano.kg/images/product/69815/69815.jpg
",/product/view/sotovyy-telefon-philips-xenium-e169
Сотовый телефон Samsung Galaxy A32 (2021) 6/128GB (SM-A325F/DS) черный,"
21320 сом
","https://www.kivano.kg/images/product/91063/1618759682_30063600.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a32-2021-6-128gb-sm-a325f-ds-chernyy
Сотовый телефон Itel it5250 золотой,"
1780 сом
","https://www.kivano.kg/images/product/95927/1628185165_94927500.jpg
",/product/view/sotovyy-telefon-itel-it5250-zolotoy
Сотовый телефон Samsung Galaxy A32 (2021) 6/128GB (SM-A325F/DS) белый,"
21320 сом
","https://www.kivano.kg/images/product/91064/1618759750_84450100.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a32-2021-6-128gb-sm-a325f-ds-belyy
Сотовый телефон Itel it5026 черный,"
1700 сом
","https://www.kivano.kg/images/product/95928/1628186180_49269000.jpg
",/product/view/sotovyy-telefon-itel-it5026-chernyy
Сотовый телефон Nokia 105 Dual sim (2017),"
2890 сом
","https://www.kivano.kg/images/product/48312/48312.jpg
",/product/view/sotovyy-telefon-nokia-105-dual-sim-2017
Сотовый телефон Samsung Galaxy A32 (2021) 6/128GB (SM-A325F/DS) голубой,"
21320 сом
","https://www.kivano.kg/images/product/91065/1618759798_76777500.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a32-2021-6-128gb-sm-a325f-ds-goluboy
Сотовый телефон Xiaomi Redmi Note 10S 6/128GB голубой,"
20290 сом
","https://www.kivano.kg/images/product/93113/1622053868_88175400.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-10s-6-128gb-goluboy
Сотовый телефон Itel it5022 красный,"
1530 сом
","https://www.kivano.kg/images/product/95929/1628188291_20118500.jpg
",/product/view/sotovyy-telefon-itel-it5022-krasnyy
Сотовый телефон Xiaomi Poco X3 NFC 6/64GB серый,"
17660 сом
","https://www.kivano.kg/images/product/84410/1600611783_04374600.jpg
",/product/view/sotovyy-telefon-xiaomi-poco-x3-nfc-6-64gb-seryy
Сотовый телефон Samsung Galaxy A32 (2021) 6/128GB (SM-A325F/DS) лавандовый,"
21320 сом
","https://www.kivano.kg/images/product/91066/1618759836_26747400.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a32-2021-6-128gb-sm-a325f-ds-lavandovyy
Сотовый телефон Itel it5022 синий,"
1530 сом
","https://www.kivano.kg/images/product/95930/1628188342_11446000.jpg
",/product/view/sotovyy-telefon-itel-it5022-siniy
Сотовый телефон Nokia 106 (2018),"
2380 сом
","https://www.kivano.kg/images/product/63418/63418.jpg
",/product/view/sotovyy-telefon-nokia-106-2018
Сотовый телефон Xiaomi Mi 10 Lite 6/128GB синий,"

 24110 сом
-6%

22750 сом
","https://www.kivano.kg/images/product/84411/1600635410_77408800.jpg
",/product/view/sotovyy-telefon-xiaomi-mi-10-lite-6-128gb-siniy
Сотовый телефон Samsung Galaxy A72 (2021) 8/256GB (SM-A725F/DS) белый,"
40920 сом
","https://www.kivano.kg/images/product/91067/1618762382_86658600.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a72-2021-8-256gb-sm-a725f-ds-belyy
Сотовый телефон Itel A25 голубой,"
6030 сом
","https://www.kivano.kg/images/product/95931/1628189348_48401900.jpg
",/product/view/sotovyy-telefon-itel-a25-goluboy
Сотовый телефон Samsung Galaxy A72 (2021) 8/256GB (SM-A725F/DS) черный,"
40920 сом
","https://www.kivano.kg/images/product/91068/1618762424_60036400.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a72-2021-8-256gb-sm-a725f-ds-chernyy
Сотовый телефон Nokia 110 (2019),"
3060 сом
","https://www.kivano.kg/images/product/74685/1574766360_39968400.jpg
",/product/view/sotovyy-telefon-nokia-110-2019
Сотовый телефон Samsung Galaxy A72 (2021) 8/256GB (SM-A725F/DS) голубой,"
40920 сом
","https://www.kivano.kg/images/product/91069/1618762556_04980800.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a72-2021-8-256gb-sm-a725f-ds-goluboy
Сотовый телефон Samsung Galaxy A72 (2021) 8/256GB (SM-A725F/DS) лавандовый,"
40920 сом
","https://www.kivano.kg/images/product/91070/1618762689_39644600.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a72-2021-8-256gb-sm-a725f-ds-lavandovyy
Сотовый телефон Samsung Galaxy A31 64GB (SM-A315F/DS) белый,"
17570 сом
","https://www.kivano.kg/images/product/79551/1589881277_50545000.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a31-64gb-sm-a315f-ds-belyy
Сотовый телефон Xiaomi Redmi 9 3/32GB (NFC) фиолетовый,"
10610 сом
","https://www.kivano.kg/images/product/91071/1618763859_32185000.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-9-3-32gb-nfc-fioletovyy
Сотовый телефон Samsung Galaxy S21 Ultra 5G 12/128GB Dual SIM (SM-G998B/DS) черный фантом,"

 84050 сом
-1%

83630 сом
","https://www.kivano.kg/images/product/90048/1615817564_15375400.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-s21-ultra-5g-12-128gb-dual-sim-sm-g998b-ds-chernyy-fantom
Сотовый телефон Samsung Galaxy M12 4/128GB (SM-M127F) черный,"
15960 сом
","https://www.kivano.kg/images/product/94145/1623578509_14221400.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-m12-4-128gb-sm-m127f-chernyy
Сотовый телефон Samsung Galaxy M12 4/128GB (SM-M127F) голубой,"
15960 сом
","https://www.kivano.kg/images/product/94146/1623578572_62347400.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-m12-4-128gb-sm-m127f-goluboy
Сотовый телефон Realme 6i 4/128GB зеленый,"

 14350 сом
-2%

14090 сом
","https://www.kivano.kg/images/product/85443/1603790591_38002300.jpg
",/product/view/sotovyy-telefon-realme-6i-4-128gb-zelenyy
Сотовый телефон Samsung Galaxy M12 4/128GB (SM-M127F) зеленый,"
15960 сом
","https://www.kivano.kg/images/product/94147/1623578700_74014500.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-m12-4-128gb-sm-m127f-zelenyy
Сотовый телефон Realme 6i 4/128GB белый,"

 14350 сом
-2%

14090 сом
","https://www.kivano.kg/images/product/85444/1603790694_94579200.jpg
",/product/view/sotovyy-telefon-realme-6i-4-128gb-belyy
Сотовый телефон Samsung Galaxy A31 128GB (SM-A315F/DS синий,"
19700 сом
","https://www.kivano.kg/images/product/93639/1622898785_62603100.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a31-128gb-sm-a315f-ds-siniy
Сотовый телефон Samsung Galaxy Note 20 Ultra 12/256GB белый,"

 78790 сом
-7%

73610 сом
","https://www.kivano.kg/images/product/93640/1622902769_68051300.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-note-20-ultra-12-256gb-belyy
Сотовый телефон Samsung Galaxy Note 20 Ultra 12/256GB черный,"

 78790 сом
-7%

73610 сом
","https://www.kivano.kg/images/product/93641/1622902814_66341300.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-note-20-ultra-12-256gb-chernyy
Сотовый телефон Ark Benefit U4,"
1780 сом
","https://www.kivano.kg/images/product/85450/1603791669_05152400.jpg
",/product/view/sotovyy-telefon-ark-benefit-u4
Сотовый телефон Samsung Galaxy Note 20 Ultra 12/256GB бронзовый,"

 78790 сом
-7%

73610 сом
","https://www.kivano.kg/images/product/93642/1622902922_39059800.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-note-20-ultra-12-256gb-bronzovyy
Сотовый телефон Samsung Galaxy Z Fold2 (2020) 256GB (SM-F916F/DS) бронзовый,"

 122680 сом
-2%

120050 сом
","https://www.kivano.kg/images/product/93643/1622903725_16461600.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-z-fold2-2020-256gb-sm-f916f-ds-bronzovyy
Сотовый телефон Nokia 150 (2020) Dual Sim черный,"
3310 сом
","https://www.kivano.kg/images/product/85710/1604581296_42637700.jpg
",/product/view/sotovyy-telefon-nokia-150-2020-dual-sim-chernyy
Сотовый телефон Xiaomi Poco M3 Pro 5G 4/64GB черный,"

 16050 сом
-4%

15370 сом
","https://www.kivano.kg/images/product/93646/1623004444_71335600.jpg
",/product/view/sotovyy-telefon-xiaomi-poco-m3-pro-5g-4-64gb-chernyy
Сотовый телефон Samsung Galaxy Z Fold2 (2020) 256GB (SM-F916F/DS) черный,"

 122680 сом
-2%

120050 сом
","https://www.kivano.kg/images/product/88015/1611562611_06973300.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-z-fold2-2020-256gb-sm-f916f-ds-chernyy
Сотовый телефон Samsung Galaxy A12 (2021) 3/32GB (SM-A125F/DS) красный,"
12900 сом
","https://www.kivano.kg/images/product/88016/1611563613_40503800.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a12-2021-3-32gb-sm-a125f-ds-krasnyy
Сотовый телефон Samsung Galaxy A10s (2019) 32GB (A107F/DS) синий,"
11210 сом
","https://www.kivano.kg/images/product/72401/72401.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a10s-2019-32gb-a107f-ds-siniy
Сотовый телефон Samsung Galaxy A10s (2019) 32GB (A107F/DS) черный,"
11210 сом
","https://www.kivano.kg/images/product/72402/72402.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a10s-2019-32gb-a107f-ds-chernyy
Сотовый телефон Xiaomi Redmi Note 9 4/128GB (NFC) полночный серый,"
14520 сом
","https://www.kivano.kg/images/product/83410/1599072911_31059400.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-9-4-128gb-nfc-polnochnyy-seryy
Сотовый телефон Samsung Galaxy S21 5G 8/128GB Dual SIM (SM-G991B/DS) серый фантом,"
63330 сом
","https://www.kivano.kg/images/product/89042/1613567748_26590700.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-s21-5g-8-128gb-dual-sim-sm-g991b-ds-seryy-fantom
Сотовый телефон Samsung Galaxy A10s (2019) 32GB (A107F/DS) красный,"
11210 сом
","https://www.kivano.kg/images/product/72403/72403.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a10s-2019-32gb-a107f-ds-krasnyy
Сотовый телефон Xiaomi Redmi Note 9 4/128GB (NFC) белый,"
14520 сом
","https://www.kivano.kg/images/product/83411/1599072743_47239300.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-9-4-128gb-nfc-belyy
Сотовый телефон Samsung Galaxy S21 5G 8/128GB Dual SIM (SM-G991B/DS) белый фантом,"
62910 сом
","https://www.kivano.kg/images/product/89043/1613567801_14171800.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-s21-5g-8-128gb-dual-sim-sm-g991b-ds-belyy-fantom
Сотовый телефон Xiaomi Redmi Note 9 4/128GB (NFC) зеленый,"
14520 сом
","https://www.kivano.kg/images/product/83412/1599073267_40086800.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-9-4-128gb-nfc-zelenyy
Сотовый телефон Samsung Galaxy S21 5G 8/128GB Dual SIM (SM-G991B/DS) фиолетовый фантом,"
62910 сом
","https://www.kivano.kg/images/product/89044/1613567826_35919200.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-s21-5g-8-128gb-dual-sim-sm-g991b-ds-fioletovyy-fantom
Сотовый телефон Xiaomi Redmi Note 9 3/64GB (NFC) зеленый,"
13070 сом
","https://www.kivano.kg/images/product/83413/1599074025_40583800.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-9-3-64gb-nfc-zelenyy
Сотовый телефон Samsung Galaxy S21 5G 8/128GB Dual SIM (SM-G991B/DS) розовый фантом,"
62910 сом
","https://www.kivano.kg/images/product/89045/1613567859_46485900.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-s21-5g-8-128gb-dual-sim-sm-g991b-ds-rozovyy-fantom
Сотовый телефон Xiaomi Redmi Note 9 3/64GB (NFC) белый,"
13070 сом
","https://www.kivano.kg/images/product/83414/1599074101_94412800.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-9-3-64gb-nfc-belyy
Сотовый телефон Xiaomi Redmi Note 9 3/64GB (NFC) полночный серый,"
13070 сом
","https://www.kivano.kg/images/product/83415/1599074240_54575700.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-9-3-64gb-nfc-polnochnyy-seryy
Сотовый телефон Xiaomi Redmi Note 9T 4/128Gb фиолетовый,"
16390 сом
","https://www.kivano.kg/images/product/88279/1612119529_11019400.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-9t-4-128gb-fioletovyy
Сотовый телефон Xiaomi Redmi 9 3/32GB (NFC) серый,"
10610 сом
","https://www.kivano.kg/images/product/83417/1599075211_89271500.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-9-3-32gb-nfc-seryy
Сотовый телефон Samsung Galaxy S21 Plus 5G 8/256GB Dual SIM (SM-G996B/DS) черный фантом,"
67590 сом
","https://www.kivano.kg/images/product/89049/1613570349_34159300.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-s21-plus-5g-8-256gb-dual-sim-sm-g996b-ds-chernyy-fantom
Сотовый телефон Samsung Galaxy A52 (2021) 8/128GB (SM-A525F/DS) белый,"
34310 сом
","https://www.kivano.kg/images/product/91865/1620066893_57771400.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a52-2021-8-128gb-sm-a525f-ds-belyy
Сотовый телефон Apple iPhone 11 64GB черный,"
55520 сом
","https://www.kivano.kg/images/product/72410/72410.jpg
",/product/view/sotovyy-telefon-apple-iphone-11-64gb-chernyy
Сотовый телефон Xiaomi Redmi 9 4/64GB (NFC) серый,"
11720 сом
","https://www.kivano.kg/images/product/83418/1599075306_68772400.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-9-4-64gb-nfc-seryy
Сотовый телефон Samsung Galaxy A52 (2021) 8/128GB (SM-A525F/DS) черный,"
34310 сом
","https://www.kivano.kg/images/product/91866/1620066939_92095500.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a52-2021-8-128gb-sm-a525f-ds-chernyy
Сотовый телефон Samsung Galaxy S21 Plus 5G 8/256GB Dual SIM (SM-G996B/DS) серебристый фантом,"

 65460 сом
-2%

64180 сом
","https://www.kivano.kg/images/product/89051/1613571740_77494400.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-s21-plus-5g-8-256gb-dual-sim-sm-g996b-ds-serebristyy-fantom
Сотовый телефон Samsung Galaxy A52 (2021) 8/128GB (SM-A525F/DS) лавандовый,"
34310 сом
","https://www.kivano.kg/images/product/91867/1620067089_95460900.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a52-2021-8-128gb-sm-a525f-ds-lavandovyy
Сотовый телефон Xiaomi Redmi 9 4/64GB (NFC) зеленый,"
11720 сом
","https://www.kivano.kg/images/product/94939/1625397764_12854700.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-9-4-64gb-nfc-zelenyy
Сотовый телефон Samsung Galaxy S21 Ultra 5G 12/256GB Dual SIM (SM-G998B/DS) серебристый фантом,"

 90330 сом
-1%

89070 сом
","https://www.kivano.kg/images/product/89052/1613573695_20451400.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-s21-ultra-5g-12-256gb-dual-sim-sm-g998b-ds-serebristyy-fantom
